Id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,Text
421,0.0,1.0,0.0,0.0,0.1818220615386963,0.7534930109977722,0.06468498706817627,@xlordproPL what
422,0.0,0.759,0.241,0.2263,0.007843594066798687,0.22612670063972473,0.7660297751426697,You should see cow boy suit ;)
423,0.0,1.0,0.0,0.0,0.19221943616867065,0.574413001537323,0.23336751759052277,Yeahh
424,0.0,0.667,0.333,0.3612,0.03560357540845871,0.6765965223312378,0.2877998948097229,baby shark has like 9 billion views
425,0.0,0.667,0.333,0.6705,0.4608510136604309,0.491426020860672,0.047723036259412766,I&#39;m pretty sure he was always gay he just didn&#39;t talk about it
426,0.134,0.427,0.439,0.7184,0.7772998213768005,0.21234256029129028,0.010357598774135113,@Fuzion no one cares abt ur freedom of speech bru☠
427,0.0,0.488,0.512,0.6369,0.14521755278110504,0.7956849932670593,0.05909739434719086,@luvqteddy freedom of speech bru
428,0.0,1.0,0.0,0.0,0.19658733904361725,0.754338800907135,0.049073897302150726,@Fuzion keep ur opinion to urself bru
429,0.0,1.0,0.0,0.0,0.8000190258026123,0.1842876821756363,0.01569332741200924,gods not real
430,0.0,1.0,0.0,0.0,0.3510247468948364,0.5060931444168091,0.14288215339183807,what
431,0.0,1.0,0.0,0.0,0.20199188590049744,0.5719881057739258,0.22602000832557678,I wanna be a cowboahh babeyyy
432,0.0,1.0,0.0,0.0,0.1622031331062317,0.7663963437080383,0.07140056043863297,Поддерживаю
433,0.0,0.0,0.0,0.0,0.002739227144047618,0.10901948809623718,0.8882413506507874,🎉
434,0.0,1.0,0.0,0.0,0.0045661041513085365,0.3059575855731964,0.6894763112068176,Me 🙂
435,0.0,1.0,0.0,0.0,0.1534547656774521,0.5957112312316895,0.2508339583873749,Me
436,0.219,0.781,0.0,-0.1027,0.42733776569366455,0.4033973813056946,0.1692647933959961,Nah 5th grade is wild 😂😂😂
437,0.061,0.816,0.122,0.2709,0.5212367177009583,0.4348137676715851,0.04394944757223129,"28 And even as they did not like to retain God in their knowledge, God gave them over to a reprobate mind, to do those things which are not convenient; --HOLY BIBLE"
438,0.0,0.714,0.286,0.8126,0.010992693714797497,0.5345869660377502,0.4544203281402588,"16 All scripture is given by inspiration of God, and is profitable for doctrine, for reproof, for correction, for instruction in righteousness: HOLY BIBLE"
439,0.0,0.884,0.116,0.2732,0.09102010726928711,0.760769784450531,0.1482100933790207,"4 One that ruleth well his own house, having his children in subjection with all gravity; HOLY BIBLE"
440,0.14,0.654,0.206,0.1027,0.39759090542793274,0.5436715483665466,0.05873752757906914,"9 In like manner also, that women adorn themselves in modest apparel, with shamefacedness and sobriety; HOLY BIBLE"
441,0.0,0.714,0.286,0.8126,0.010992693714797497,0.5345869660377502,0.4544203281402588,"16 All scripture is given by inspiration of God, and is profitable for doctrine, for reproof, for correction, for instruction in righteousness: HOLY BIBLE"
442,0.0,0.884,0.116,0.2732,0.09102010726928711,0.760769784450531,0.1482100933790207,"4 One that ruleth well his own house, having his children in subjection with all gravity; HOLY BIBLE"
443,0.127,0.67,0.203,0.6632,0.0294025968760252,0.48427507281303406,0.48632240295410156,"HOLY BIBLE- 18 Wives, submit yourselves unto your own husbands, as it is fit in the Lord. 19 Husbands, love your wives, and be not bitter against them. 20 Children, obey your parents in all things: for this is well pleasing unto the Lord. 21 Fathers, provoke not your children to anger, lest they be discouraged."
444,0.0,0.714,0.286,0.8126,0.010992693714797497,0.5345869660377502,0.4544203281402588,"16 All scripture is given by inspiration of God, and is profitable for doctrine, for reproof, for correction, for instruction in righteousness: HOLY BIBLE"
445,0.0,0.884,0.116,0.2732,0.09102010726928711,0.760769784450531,0.1482100933790207,"4 One that ruleth well his own house, having his children in subjection with all gravity; HOLY BIBLE"
446,0.14,0.654,0.206,0.1027,0.39759090542793274,0.5436715483665466,0.05873752757906914,"9 In like manner also, that women adorn themselves in modest apparel, with shamefacedness and sobriety; HOLY BIBLE"
447,0.0,0.484,0.516,0.4939,0.002675714436918497,0.13446907699108124,0.8628552556037903,💯 correcto my friend 😊👍
448,0.0,1.0,0.0,0.0,0.5128709077835083,0.46349430084228516,0.023634767159819603,@Ron Israel what&#39;s up
449,0.0,1.0,0.0,0.0,0.008766290731728077,0.6915855407714844,0.2996481955051422,Hey it&#39;s the guy from roblox
450,0.0,1.0,0.0,0.0,0.2188800871372223,0.6586351990699768,0.12248469144105911,ThAt would have strayed so much southwest as the way he❤
451,0.126,0.632,0.242,0.2732,0.7080962061882019,0.27222728729248047,0.019676513969898224,oh please stfu leave your comments to yourself
452,0.0,1.0,0.0,0.0,0.2620152533054352,0.5380805730819702,0.19990414381027222,bro fr
453,0.0,1.0,0.0,0.0,0.0026532874908298254,0.15979264676570892,0.8375540375709534,Veja a versão remix com RM 😍
454,0.0,1.0,0.0,0.0,0.06739043444395065,0.8490662574768066,0.0835433229804039,@Bianca Vitória Oliveira barulhos
455,0.0,1.0,0.0,0.0,0.21036817133426666,0.7445816993713379,0.045050181448459625,Representa oque ? ;-;
456,0.0,1.0,0.0,0.0,0.15300652384757996,0.793013870716095,0.05397954210639,"I think he was always riding both bro, he just didn&#39;t mention the latter for a while"
457,0.0,1.0,0.0,0.0,0.36408933997154236,0.56528639793396,0.07062428444623947,What?
458,0.0,1.0,0.0,0.0,0.1969848871231079,0.59909588098526,0.2039192020893097,Si
459,0.0,1.0,0.0,0.0,0.2768537700176239,0.3914085924625397,0.3317376971244812,💀😂
460,0.0,0.0,1.0,0.4019,0.1257113814353943,0.47316473722457886,0.40112388134002686,Yes
461,0.574,0.426,0.0,-0.4019,0.873543381690979,0.11174430698156357,0.014712324365973473,Damn not me
462,0.355,0.645,0.0,-0.296,0.6392992734909058,0.31174564361572266,0.04895506426692009,mf got no grammer 💀🙏
463,1.0,0.0,0.0,-0.7184,0.38329124450683594,0.4673328101634979,0.14937597513198853,hell nah
464,0.0,0.0,1.0,0.4019,0.13857583701610565,0.4412769675254822,0.420147180557251,yes
465,0.0,0.517,0.483,0.4215,0.04698676988482475,0.73441481590271,0.21859842538833618,13 hours ago lol
466,0.0,1.0,0.0,0.0,0.35640162229537964,0.49582362174987793,0.14777471125125885,nope
467,0.0,1.0,0.0,0.0,0.2649803161621094,0.6907177567481995,0.04430196434259415,ug7hffhdjhdjfhchnfhgjdnbfhfhhfhfhfhfbhmnndjgjjfjdnfbjjxbncnxjķdhjĵznxnbxhfh
468,0.0,1.0,0.0,0.0,0.20211218297481537,0.7441002130508423,0.05378760024905205,"<a href=""https://www.youtube.com/watch?v=r7qovpFAGrQ&amp;t=1m59s"">1:59</a>"
469,0.0,1.0,0.0,0.0,0.20925094187259674,0.735079288482666,0.05566979572176933,"<a href=""https://www.youtube.com/watch?v=r7qovpFAGrQ&amp;t=1m53s"">1:53</a>"
470,0.0,1.0,0.0,0.0,0.20844334363937378,0.7376706004142761,0.05388607457280159,"<a href=""https://www.youtube.com/watch?v=r7qovpFAGrQ&amp;t=1m39s"">1:39</a>"
471,0.0,1.0,0.0,0.0,0.20793090760707855,0.7372366189956665,0.05483240634202957,"<a href=""https://www.youtube.com/watch?v=r7qovpFAGrQ&amp;t=0m56s"">0:56</a>"
472,0.0,1.0,0.0,0.0,0.1457938253879547,0.7129983305931091,0.14120781421661377,Zestarzeje
473,0.318,0.682,0.0,-0.1027,0.16232478618621826,0.665253221988678,0.17242199182510376,@The_Eerri Elemental idk 😅🤣🤣
474,0.0,1.0,0.0,0.0,0.38894206285476685,0.3789275884628296,0.23213040828704834,Oh💀
475,0.0,1.0,0.0,0.0,0.15436221659183502,0.6999776363372803,0.1456601470708847,I wonder
476,1.0,0.0,0.0,-0.5859,0.8653087615966797,0.11228335648775101,0.022407861426472664,Bullshit
477,0.0,0.734,0.266,0.4404,0.0016349328216165304,0.032576754689216614,0.9657882452011108,Every song made during and before 2020 is good
478,0.0,1.0,0.0,0.0,0.13888265192508698,0.7583699822425842,0.10274732112884521,Y did we come back to listen to this tho😂
479,0.0,1.0,0.0,0.0,0.2472182959318161,0.5513825416564941,0.20139916241168976,Fr😂
480,0.0,0.75,0.25,0.25,0.32052287459373474,0.6471882462501526,0.03228886425495148,@Гоша попыт slave is who created you
481,0.355,0.645,0.0,-0.296,0.23017878830432892,0.7256770730018616,0.04414413869380951,@Гоша попыт no quiero saludarte
482,0.0,1.0,0.0,0.0,0.2912856340408325,0.6847204566001892,0.023993898183107376,Salve? May be u meant slave
483,0.0,1.0,0.0,0.0,0.07839583605527878,0.6602570414543152,0.26134711503982544,Saludos
484,0.0,1.0,0.0,0.0,0.23328126966953278,0.735007107257843,0.03171169385313988,Did the earrings not give it away?
485,0.0,1.0,0.0,0.0,0.242903470993042,0.6675513386726379,0.08954526484012604,خغ
486,0.0,0.392,0.608,0.4767,0.04890831187367439,0.6403673887252808,0.3107243478298187,"<a href=""https://www.youtube.com/watch?v=r7qovpFAGrQ&amp;t=1m24s"">1:24</a>   Respect 👍"
487,0.0,0.543,0.457,0.6369,0.0016529252752661705,0.015911800786852837,0.9824352860450745,You Right love it this song✨
488,0.455,0.26,0.286,-0.3182,0.9527883529663086,0.04227319359779358,0.004938418511301279,yeah such a bad promo
489,0.198,0.802,0.0,-0.5719,0.5425127744674683,0.39322495460510254,0.06426230818033218,You hate him cause hes one of the few famous people speaking out for the minorities
490,0.0,1.0,0.0,0.0,0.12777447700500488,0.743505597114563,0.12871991097927094,@rayy tu vieja
491,0.0,1.0,0.0,0.0,0.2660472095012665,0.6895884275436401,0.044364333152770996,A tradução não KKKKKKKK
493,0.0,1.0,0.0,0.0,0.0035629533231258392,0.20442797243595123,0.7920090556144714,Veja a versão remix  com RM😍
494,0.0,0.827,0.173,0.4836,0.023771915584802628,0.2995470464229584,0.6766810417175293,"<a href=""https://www.youtube.com/watch?v=r7qovpFAGrQ&amp;t=0m41s"">0:41</a> <a href=""https://www.youtube.com/watch?v=r7qovpFAGrQ&amp;t=0m49s"">0:49</a> <a href=""https://www.youtube.com/watch?v=r7qovpFAGrQ&amp;t=0m52s"">0:52</a> love these parts but it tells you who made it 😭"
495,0.0,0.656,0.344,0.6369,0.006322234869003296,0.1146993637084961,0.878978431224823,Its made 2017 it was the best song then
496,0.0,1.0,0.0,0.0,0.13682015240192413,0.7998512387275696,0.06332855671644211,​@Äpe YTP facts
497,0.0,1.0,0.0,0.0,0.05415482819080353,0.4854116141796112,0.4604334831237793,Idc if people think its old now. Its still a bop
498,0.127,0.726,0.147,0.1154,0.20829224586486816,0.6356158256530762,0.15609192848205566,But he has no dad 3hours of them don&#39;t know if he was a weed like to do I get❤
499,0.0,0.0,0.0,0.0,0.19382143020629883,0.6098353862762451,0.19634324312210083,🗿
500,0.0,1.0,0.0,0.0,0.03228479251265526,0.7877277135848999,0.17998740077018738,Si pero bueno que se le va a hacer
501,0.078,0.922,0.0,-0.1557,0.42729881405830383,0.5257105827331543,0.046990569680929184,"He was gay since he has 16, he confirmed it on his twitter but he was less weird than now"
502,0.356,0.208,0.436,0.1943,0.018393173813819885,0.052197523415088654,0.9294093251228333,@I love pizza DAMN
503,0.0,1.0,0.0,0.0,0.6704871654510498,0.2893148958683014,0.040197957307100296,He was always gay 💀
504,1.0,0.0,0.0,-0.4404,0.8358189463615417,0.14318504929542542,0.020995967090129852,:(
505,0.0,1.0,0.0,0.0,0.17824549973011017,0.7738986015319824,0.04785593971610069,"26/05/2023, <a href=""https://www.youtube.com/watch?v=r7qovpFAGrQ&amp;t=15m22s"">15:22</a>"
506,0.0,1.0,0.0,0.0,0.06635746359825134,0.8837944865226746,0.04984811320900917,@gabiii Só para relembrar aquele ano kkkk
507,0.0,1.0,0.0,0.0,0.16732218861579895,0.7567566633224487,0.07592117041349411,Mesmo dia que eu sksksksk
508,0.0,1.0,0.0,0.0,0.3102383315563202,0.5594963431358337,0.13026531040668488,So we all just here rn💀😭
509,0.0,1.0,0.0,0.0,0.11410877853631973,0.7508808970451355,0.13501028716564178,The horse 🗿
510,0.0,1.0,0.0,0.0,0.1727265566587448,0.7272602319717407,0.10001321882009506,exept me
511,0.355,0.645,0.0,-0.296,0.4745592474937439,0.5041490197181702,0.02129172906279564,No one has commented yet...
512,0.0,1.0,0.0,0.0,0.16931681334972382,0.7396593689918518,0.09102378785610199,cosa ci fai te ora?italiano
513,0.0,0.706,0.294,0.3612,0.16104793548583984,0.7872295379638672,0.05172254517674446,Like how your mother is with you
514,0.0,0.27,0.73,0.4019,0.041475147008895874,0.3569898307323456,0.6015350222587585,YES MG
515,0.061,0.939,0.0,-0.0258,0.12571629881858826,0.8231528401374817,0.05113090202212334,"Je reviens 2 mois après mon com, j&#39;ai joué au trivial poursuit et la question sur cette song y figurait."
516,0.0,0.642,0.358,0.4201,0.035342615097761154,0.735711395740509,0.22894595563411713,more like Bill Williamson &amp; Lenny😂
517,0.0,0.734,0.266,0.4404,0.0076692840084433556,0.08415322005748749,0.9081775546073914,@wixneisk2o hes still the same? makes even better music
518,0.459,0.541,0.0,-0.1779,0.8202075362205505,0.16513653099536896,0.014655857346951962,@wixneisk2o sooooo weird
519,0.114,0.671,0.215,0.3612,0.7278528809547424,0.25292763113975525,0.019219499081373215,@1 K withoud any videos facts bro new nas is pretty weird ngl
520,0.0,1.0,0.0,0.0,0.884566605091095,0.10585157573223114,0.009581781923770905,Tha new nas is 😢😢
521,0.0,1.0,0.0,0.0,0.20554044842720032,0.4690259099006653,0.3254336416721344,Yess
522,0.0,1.0,0.0,0.0,0.007221182342618704,0.13587334752082825,0.8569055199623108,Old days were ❤❤
523,0.444,0.556,0.0,-0.1531,0.5327935218811035,0.3898080885410309,0.0773983970284462,ong i miss it
524,0.0,1.0,0.0,0.0,0.3211042284965515,0.5129061341285706,0.16598960757255554,Same
525,0.0,1.0,0.0,0.0,0.17924295365810394,0.7481554746627808,0.0726015567779541,ХАХА ЧЕЕЛ ХАРОШ
526,0.0,0.0,1.0,0.4215,0.0926247164607048,0.5022140741348267,0.40516117215156555,true
527,0.0,1.0,0.0,0.0,0.20205897092819214,0.7342085838317871,0.06373241543769836,"@Briea <a href=""https://www.youtube.com/watch?v=bF1qc26DSo0"">https://www.youtube.com/watch?v=bF1qc26DSo0</a>"
528,0.0,1.0,0.0,0.0,0.23775966465473175,0.6908097267150879,0.07143063098192215,???
529,0.0,1.0,0.0,0.0,0.1522456556558609,0.7016749382019043,0.14607945084571838,Antelope
530,0.0,1.0,0.0,0.0,0.1535557508468628,0.7561437487602234,0.0903005599975586,Rodeo Panini and the Christmas one don&#39;t
531,0.0,1.0,0.0,0.0,0.08966312557458878,0.8606051206588745,0.0497317835688591,Vc acha a música um cocô?
532,0.0,1.0,0.0,0.0,0.15979550778865814,0.703613817691803,0.13659070432186127,me too
533,0.0,0.256,0.744,0.4404,0.0028755576349794865,0.01367292832583189,0.9834514856338501,sooooooo good
534,0.0,1.0,0.0,0.0,0.03862685710191727,0.4941241443157196,0.4672490656375885,heheh
535,0.0,1.0,0.0,0.0,0.10887381434440613,0.39945703744888306,0.4916691184043884,WOOOOHOOOOOOOOOOO
536,0.0,1.0,0.0,0.0,0.23774005472660065,0.685422420501709,0.07683754712343216,????????????
537,0.0,0.385,0.615,0.5859,0.04381800815463066,0.5583035349845886,0.3978784680366516,"Well the answer is, yes."
538,0.0,0.0,1.0,0.296,0.2354227751493454,0.5212164521217346,0.2433607429265976,yeah
539,0.0,0.0,1.0,0.4019,0.1257113814353943,0.47316473722457886,0.40112388134002686,Yes
540,0.0,1.0,0.0,0.0,0.2699635624885559,0.5393760800361633,0.19066032767295837,Oi
541,0.0,0.0,1.0,0.296,0.16698546707630157,0.5315834283828735,0.3014310896396637,Yeah
542,0.0,0.0,1.0,0.296,0.16698546707630157,0.5315834283828735,0.3014310896396637,Yeah
543,0.0,1.0,0.0,0.0,0.24228188395500183,0.5093310475349426,0.24838708341121674,Yea
544,0.0,0.488,0.512,0.6369,0.00912771001458168,0.17916150391101837,0.811710774898529,"<a href=""https://www.youtube.com/watch?v=r7qovpFAGrQ&amp;t=1m39s"">1:39</a> the best part 💯"
545,0.0,0.263,0.737,0.4215,0.02937200665473938,0.6324820518493652,0.338145911693573,Thats true
546,0.0,1.0,0.0,0.0,0.23603563010692596,0.6423662304878235,0.12159811705350876,Oui Oui
547,0.0,1.0,0.0,0.0,0.2699635624885559,0.5393760800361633,0.19066032767295837,Oi
548,0.079,0.921,0.0,-0.0516,0.015558332204818726,0.7946581840515137,0.18978343904018402,"I would say, Leave the door open by bruno mars and anderson is also an exception."
549,0.0,0.0,0.0,0.0,0.35990822315216064,0.37766408920288086,0.2624277174472809,💀
550,0.0,1.0,0.0,0.0,0.1944112479686737,0.49034222960472107,0.3152465522289276,Bro 😂
551,0.0,0.826,0.174,0.2263,0.03139231353998184,0.6914320588111877,0.2771756052970886,he wasn’t gay back then and he’s turning straight slowly
552,0.0,0.706,0.294,0.3612,0.07785110920667648,0.8364526629447937,0.0856962725520134,El gringo con menos atención be like:
553,0.0,1.0,0.0,0.0,0.2755590081214905,0.5432924628257751,0.18114854395389557,4-
554,0.0,1.0,0.0,0.0,0.3246234655380249,0.6096571683883667,0.0657193586230278,i thought i came out in 2019
555,0.109,0.8,0.091,-0.128,0.9665214419364929,0.029871255159378052,0.0036072772927582264,Mac Dre and bone thugs been done this and they songs slapped way harder. There just so many corny idiots that like this crap
556,0.0,1.0,0.0,0.0,0.18545681238174438,0.48575785756111145,0.3287852704524994,Omg
557,0.0,1.0,0.0,0.0,0.08720564842224121,0.7921853065490723,0.12060900777578354,Look at the veiws
558,0.0,1.0,0.0,0.0,0.40858638286590576,0.45598042011260986,0.13543321192264557,SAME
559,0.0,1.0,0.0,0.0,0.21175073087215424,0.5709067583084106,0.21734249591827393,Dime
560,0.0,1.0,0.0,0.0,0.29365453124046326,0.5173176527023315,0.189027801156044,Bro
561,0.0,1.0,0.0,0.0,0.6688356399536133,0.31587445735931396,0.015289961360394955,"@JonJon1 I guess, you are black american, that&#39;s why you are getting triggered."
562,0.0,0.741,0.259,0.1027,0.023134952411055565,0.40141791105270386,0.575447142124176,@JonJon1 i am just kidding bruh😅😅
563,0.0,1.0,0.0,0.0,0.6648072004318237,0.30439719557762146,0.030795592814683914,"I mean people do movies about the future with spaceships and laser guns and swords, but those don’t exist, so I guess we shouldn’t make futuristic movies either right?"
564,0.127,0.67,0.203,0.6632,0.0294025968760252,0.48427507281303406,0.48632240295410156,"HOLY BIBLE- 18 Wives, submit yourselves unto your own husbands, as it is fit in the Lord. 19 Husbands, love your wives, and be not bitter against them. 20 Children, obey your parents in all things: for this is well pleasing unto the Lord. 21 Fathers, provoke not your children to anger, lest they be discouraged."
565,0.0,1.0,0.0,0.0,0.09193029999732971,0.7421365976333618,0.16593313217163086,@storm hi
566,0.0,0.385,0.615,0.4939,0.06526286900043488,0.8422971367835999,0.09244001656770706,​@Chill Vibeshi friend
567,0.0,1.0,0.0,0.0,0.07924707978963852,0.7310291528701782,0.18972383439540863,@Henry Morris hi
568,0.0,0.759,0.241,0.7873,0.7765986919403076,0.18493196368217468,0.03846932575106621,"oh my freakin god, people say this sh- under every old song video. Yes, future generaion will not let die to any of the 483570486743068  song from 2000."
569,0.0,1.0,0.0,0.0,0.12884178757667542,0.7356297373771667,0.13552844524383545,@saba sabi hi
570,0.0,0.0,0.0,0.0,0.24213041365146637,0.5436816811561584,0.21418794989585876,W
571,0.127,0.67,0.203,0.6632,0.0294025968760252,0.48427507281303406,0.48632240295410156,"HOLY BIBLE- 18 Wives, submit yourselves unto your own husbands, as it is fit in the Lord. 19 Husbands, love your wives, and be not bitter against them. 20 Children, obey your parents in all things: for this is well pleasing unto the Lord. 21 Fathers, provoke not your children to anger, lest they be discouraged."
572,0.0,0.0,1.0,0.296,0.16698546707630157,0.5315834283828735,0.3014310896396637,Yeah
573,0.0,1.0,0.0,0.0,0.20456160604953766,0.7443877458572388,0.05105065554380417,@George washingmachine what
574,0.0,1.0,0.0,0.0,0.4804937243461609,0.4912886917591095,0.028217636048793793,"the walls have mouths<a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a><a href=""about:invalid#zCSafez""></a>"
575,0.0,0.27,0.73,0.4019,0.008975101634860039,0.21687835454940796,0.7741464972496033,Yes me😅
576,0.0,1.0,0.0,0.0,0.9022867679595947,0.08684758841991425,0.010865547694265842,W.T.F😮😮😮😮😮😮
577,0.344,0.656,0.0,-0.2732,0.14337502419948578,0.819858193397522,0.03676671162247658,Last full year before Hoax.
578,0.333,0.463,0.204,-0.34,0.8816002607345581,0.10029952228069305,0.018100157380104065,Yeah he should quit the gay shit 💀
579,0.0,1.0,0.0,0.0,0.235308438539505,0.4542878270149231,0.3104036748409271,🤣🤣
580,0.0,0.649,0.351,0.7579,0.0016847167862579226,0.039103973656892776,0.9592112898826599,"Keep on singing, it&#39;s good for the soul to keep the positive vibes going."
581,0.0,1.0,0.0,0.0,0.5408023595809937,0.38199126720428467,0.07720636576414108,Old head
582,0.0,0.263,0.737,0.4215,0.10994580388069153,0.6805851459503174,0.2094690203666687,true lamo
583,0.0,1.0,0.0,0.0,0.01712784171104431,0.31615397334098816,0.6667181849479675,😁This is how I feel when I have just learned three languages
584,0.0,0.192,0.808,0.6369,0.0036599019076675177,0.013607863336801529,0.9827321767807007,I LOVE SONG
585,0.0,0.0,1.0,0.4019,0.1257113814353943,0.47316473722457886,0.40112388134002686,Yes
586,0.0,1.0,0.0,0.0,0.2115761637687683,0.5912719964981079,0.1971518099308014,*time
587,0.0,0.741,0.259,0.1027,0.06717164069414139,0.7159698605537415,0.2168584018945694,@Cole time bro I was kidding
588,0.0,0.682,0.318,0.1027,0.0780520811676979,0.7979195713996887,0.12402842938899994,@NegroSlayer6000 bro I was kidding
589,0.0,1.0,0.0,0.0,0.21991176903247833,0.6516970992088318,0.12839113175868988,This one isn&#39;t gay
590,0.0,1.0,0.0,0.0,0.19286228716373444,0.5787760615348816,0.22836163640022278,So
591,0.0,1.0,0.0,0.0,0.15471933782100677,0.7900454998016357,0.05523519217967987,Старая городская хуйня
592,0.0,0.27,0.73,0.4019,0.004530555102974176,0.1959272176027298,0.7995421886444092,@tushar yes 🙌
593,0.0,0.263,0.737,0.4215,0.027174269780516624,0.24370735883712769,0.7291184067726135,Nice english
594,0.0,0.769,0.231,0.2023,0.06261072307825089,0.8347189426422119,0.1026703342795372,@O que comprei hoje deve ser top
595,0.0,1.0,0.0,0.0,0.14012360572814941,0.7342793941497803,0.1255970299243927,Eu também
596,0.0,1.0,0.0,0.0,0.17115502059459686,0.7862594127655029,0.04258555918931961,@O que comprei hoje kkkkkk
597,0.0,1.0,0.0,0.0,0.1615903079509735,0.7501174807548523,0.08829224109649658,IMAGINA FUMAR UM E OUVINDO ISSO
598,0.0,1.0,0.0,0.0,0.03037368692457676,0.8709800839424133,0.09864617884159088,@bumker guessing he’s talking about Billy Ray and Miley 😏
599,0.0,1.0,0.0,0.0,0.34850379824638367,0.5307364463806152,0.12075972557067871,What
600,0.0,1.0,0.0,0.0,0.16496743261814117,0.6918699145317078,0.14316268265247345,Helloy im is Rus
601,0.0,1.0,0.0,0.0,0.22846074402332306,0.5522251725196838,0.2193140834569931,Ya bro
602,0.0,1.0,0.0,0.0,0.27289167046546936,0.4935212731361389,0.23358695209026337,Nl
603,0.0,1.0,0.0,0.0,0.08558818697929382,0.8647271990776062,0.04968459904193878,incrivelmente desde 2019 é umas da minhas preferidas até hj
604,0.188,0.426,0.386,0.516,0.442941814661026,0.4959467053413391,0.0611114539206028,@NegroSlayer6000 i guess i just missed that memo XD
605,0.0,1.0,0.0,0.0,0.7457742094993591,0.23226545751094818,0.021960359066724777,You didn&#39;t know he was gay whole time?? 💀
606,0.0,1.0,0.0,0.0,0.05176094174385071,0.8684374094009399,0.07980160415172577,Chris Jericho
607,0.0,1.0,0.0,0.0,0.21674007177352905,0.657699465751648,0.125560462474823,@jiggy 1 month later 💀
608,0.0,0.444,0.556,0.3612,0.0020543127320706844,0.1275293380022049,0.8704163432121277,@𝖹𝗈𝖾 𓆉 thank you
609,0.0,0.417,0.583,0.4215,0.5270879864692688,0.378558874130249,0.09435317665338516,"Nice bait, troll"
610,0.0,1.0,0.0,0.0,0.021889468654990196,0.4144842028617859,0.5636263489723206,Me😅
611,0.368,0.632,0.0,-0.5423,0.4734331965446472,0.5063804388046265,0.02018638513982296,​@R.S3210  does that make the musco bad ?
612,0.0,1.0,0.0,0.0,0.20002274215221405,0.7372546792030334,0.06272269785404205,He Gay tho
613,0.0,1.0,0.0,0.0,0.1361033320426941,0.8126260638237,0.05127060413360596,"Аналогично. Тоже много раз слышал эту песню, но не знал как называется."
614,0.0,0.0,1.0,0.4019,0.1257113814353943,0.47316473722457886,0.40112388134002686,Yes
615,0.0,1.0,0.0,0.0,0.036095984280109406,0.9238351583480835,0.0400688610970974,It&#39;s Chris Jericho
616,0.73,0.27,0.0,-0.4019,0.7005738019943237,0.25187763571739197,0.04754851385951042,dam damn
617,0.0,0.204,0.796,0.5994,0.2958735525608063,0.3975008726119995,0.3066256046295166,me lmao 💀
618,0.195,0.805,0.0,-0.1779,0.4645439684391022,0.5088675618171692,0.026588447391986847,Did you just seriously comment the entire song?
619,0.0,1.0,0.0,0.0,0.0014259761665016413,0.021086005493998528,0.9774880409240723,Really same to me 😍🥰
620,0.0,1.0,0.0,0.0,0.19548892974853516,0.6625884175300598,0.14192268252372742,e é?
621,0.0,1.0,0.0,0.0,0.19444726407527924,0.5764577388763428,0.22909502685070038,123
622,0.0,1.0,0.0,0.0,0.2588919699192047,0.538476824760437,0.20263127982616425,Vdd
623,0.0,1.0,0.0,0.0,0.2485504001379013,0.6448432207107544,0.10660633444786072,Que?
624,0.0,1.0,0.0,0.0,0.5763458609580994,0.3563174307346344,0.06733675301074982,Gay
625,0.0,1.0,0.0,0.0,0.5763458609580994,0.3563174307346344,0.06733675301074982,Gay
626,0.444,0.556,0.0,-0.34,0.2479325532913208,0.48489364981651306,0.26717376708984375,Fr tho it’s crazy
627,0.0,0.476,0.524,0.296,0.01288631185889244,0.3964955508708954,0.5906181335449219,@L0LZZYT69 hahahah yeah
628,0.403,0.597,0.0,-0.4019,0.38754549622535706,0.5475913882255554,0.06486310809850693,FOLLOW THE DAMN TRAIN CJ
629,0.0,0.714,0.286,0.4215,0.09685239940881729,0.5654229521751404,0.3377246856689453,"same, now we are all grown up lol"
630,0.0,0.605,0.395,0.2411,0.6988894939422607,0.26343438029289246,0.03767604008316994,Me neither. I&#39;m shocked
631,0.0,1.0,0.0,0.0,0.1857500821352005,0.7154988646507263,0.0987510159611702,He copied me
632,0.0,1.0,0.0,0.0,0.2194899171590805,0.48065823316574097,0.2998518645763397,😂😂😂
633,0.0,1.0,0.0,0.0,0.5043313503265381,0.37395817041397095,0.12171050161123276,Man copied out a full song 💀 💀
634,0.0,1.0,0.0,0.0,0.5896022319793701,0.36125072836875916,0.04914703965187073,I can&#39;t copy
635,0.0,1.0,0.0,0.0,0.11274082958698273,0.750124990940094,0.13713416457176208,Me too
636,0.0,1.0,0.0,0.0,0.002287746872752905,0.15658582746982574,0.8411264419555664,@FLAVYNHO GAME boa demaisss 💖
637,0.0,1.0,0.0,0.0,0.2588919699192047,0.538476824760437,0.20263127982616425,Vdd
638,0.0,1.0,0.0,0.0,0.10945376753807068,0.8010377287864685,0.08950848877429962,Essa música e muito boa mn
639,0.0,0.744,0.256,0.6688,0.023591959848999977,0.7009416222572327,0.2754663825035095,"@Dark Super Sonic Amv sim!! O tempo passa muito rápido, parece que era ontem mesmo"
